Row,Prompt_Variant,Model,compound,narr_compound,p_negative,p_neutral,p_positive,roberta_score,roberta_label
1784,v1_terse,ChatGPT,0.8442,-0.2006,0.09094434,0.7791927,0.1298629,0.038918562,neutral
1781,v2_empathetic,ChatGPT,0.8306,0.9539,0.43344885,0.47549605,0.09105507,-0.3423938,neutral
1784,v3_structured,Mistral,0.4404,-0.2006,0.48840025,0.4950944,0.016505396,-0.47189486,neutral
1784,v2_empathetic,Mistral,0.9113,-0.2006,0.34851977,0.57655424,0.07492594,-0.27359384,neutral
1786,v1_terse,Mistral,0.872,-0.1027,0.6701408,0.3106991,0.019160112,-0.6509807,negative
1781,v3_structured,ChatGPT,0.6808,0.9539,0.4331178,0.5477699,0.01911223,-0.41400558,neutral
1784,v2_empathetic,ChatGPT,0.8522,-0.2006,0.8305037,0.1568877,0.012608585,-0.8178951,negative
1786,v2_empathetic,Mistral,0.7423,-0.1027,0.74262124,0.24176069,0.015618045,-0.7270032,negative
1784,v3_structured,ChatGPT,0.5267,-0.2006,0.50170815,0.48181513,0.01647673,-0.48523143,negative
1786,v3_structured,Mistral,0.6597,-0.1027,0.5234143,0.46154487,0.015040855,-0.50837344,negative
1786,v1_terse,ChatGPT,0.7506,-0.1027,0.36730456,0.60067755,0.03201784,-0.33528674,neutral
1786,v2_empathetic,ChatGPT,0.7538,-0.1027,0.83276135,0.15487109,0.012367627,-0.82039374,negative
1786,v3_structured,ChatGPT,0.7783,-0.1027,0.56455106,0.41896087,0.016488025,-0.54806304,negative
1791,v1_terse,Mistral,0.9626,0.962,0.5990948,0.37453377,0.026371386,-0.57272345,negative
1791,v2_empathetic,ChatGPT,0.884,0.962,0.56996727,0.40102315,0.02900959,-0.5409577,negative
1791,v2_empathetic,Mistral,0.5719,0.962,0.7612016,0.22267935,0.016119018,-0.7450826,negative
1791,v3_structured,Mistral,0.6486,0.962,0.36294773,0.6182675,0.018784782,-0.34416294,neutral
1792,v1_terse,Mistral,0.9062,0.5859,0.28537986,0.64216346,0.07245668,-0.21292317,neutral
1792,v3_structured,Mistral,0.1091,0.5859,0.48336154,0.5018779,0.01476051,-0.46860102,neutral
1792,v2_empathetic,Mistral,0.8378,0.5859,0.8486468,0.14133623,0.010016984,-0.83862984,negative
1791,v1_terse,ChatGPT,0.5147,0.962,0.57552487,0.40622464,0.018250536,-0.55727434,negative
1794,v1_terse,Mistral,-0.6783,-0.9832,0.79478097,0.19634447,0.008874628,-0.7859063,negative
1792,v1_terse,ChatGPT,0.8885,0.5859,0.5021727,0.47145733,0.026369914,-0.47580278,negative
1791,v3_structured,ChatGPT,0.8979,0.962,0.5566491,0.43053856,0.012812288,-0.5438368,negative
1795,v1_terse,Mistral,0.8633,-0.7258,0.14124064,0.7626068,0.09615245,-0.045088194,neutral
1794,v2_empathetic,Mistral,-0.6106,-0.9832,0.77744454,0.20068942,0.021866055,-0.75557846,negative
1792,v2_empathetic,ChatGPT,0.8701,0.5859,0.37650573,0.5538754,0.06961891,-0.30688682,neutral
1792,v3_structured,ChatGPT,0.3869,0.5859,0.35088652,0.6297103,0.019403065,-0.33148345,neutral
1794,v3_structured,Mistral,-0.7881,-0.9832,0.5206406,0.4621963,0.017163051,-0.5034776,negative
1795,v3_structured,Mistral,0.0258,-0.7258,0.27449137,0.7068203,0.018688332,-0.25580305,neutral
1794,v1_terse,ChatGPT,0.3818,-0.9832,0.68531436,0.29679787,0.017887823,-0.6674265,negative
1796,v1_terse,Mistral,0.886,-0.9735,0.15310474,0.78400856,0.06288668,-0.09021806,neutral
1795,v2_empathetic,Mistral,0.3415,-0.7258,0.8104792,0.18070008,0.008820687,-0.8016585,negative
1796,v3_structured,Mistral,0.0,-0.9735,0.2293633,0.7479279,0.022708882,-0.20665443,neutral
1794,v2_empathetic,ChatGPT,0.2748,-0.9832,0.82114595,0.16378604,0.015068048,-0.8060779,negative
1796,v2_empathetic,Mistral,-0.8631,-0.9735,0.8350488,0.15286341,0.012087818,-0.822961,negative
1794,v3_structured,ChatGPT,-0.5719,-0.9832,0.5884761,0.39848983,0.013034035,-0.5754421,negative
1796,v1_terse,ChatGPT,0.4186,-0.9735,0.53337437,0.4339387,0.032686964,-0.5006874,negative
1795,v2_empathetic,ChatGPT,0.0341,-0.7258,0.80357224,0.1877574,0.008670311,-0.7949019,negative
1795,v3_structured,ChatGPT,0.0323,-0.7258,0.558702,0.42952538,0.011772661,-0.54692936,negative
1796,v2_empathetic,ChatGPT,-0.1717,-0.9735,0.5956373,0.3741064,0.030256286,-0.56538105,negative
1795,v1_terse,ChatGPT,0.6124,-0.7258,0.46525803,0.51555145,0.019190572,-0.44606745,neutral
1796,v3_structured,ChatGPT,-0.3462,-0.9735,0.45355314,0.52895236,0.017494494,-0.43605864,neutral
1804,v1_terse,Mistral,-0.6908,-0.4404,0.6844994,0.30030337,0.0151971625,-0.6693022,negative
1804,v3_structured,ChatGPT,0.3869,-0.4404,0.21353692,0.7300897,0.05637337,-0.15716355,neutral
1804,v2_empathetic,Mistral,-0.17,-0.4404,0.7704924,0.20972131,0.019786322,-0.7507061,negative
1804,v3_structured,Mistral,-0.4543,-0.4404,0.25305623,0.7255666,0.021377156,-0.23167907,neutral
1804,v1_terse,ChatGPT,-0.5563,-0.4404,0.31269118,0.63285875,0.054450028,-0.25824115,neutral
1806,v1_terse,Mistral,-0.2204,0.4084,0.59549445,0.3850734,0.019432126,-0.5760623,negative
1804,v2_empathetic,ChatGPT,-0.7623,-0.4404,0.8211849,0.16528316,0.013531968,-0.8076529,negative
1806,v2_empathetic,ChatGPT,0.865,0.4084,0.7494557,0.22804256,0.022501742,-0.7269539,negative
1806,v3_structured,Mistral,-0.1195,0.4084,0.3292971,0.64985746,0.02084548,-0.30845162,neutral
1806,v2_empathetic,Mistral,-0.6867,0.4084,0.786034,0.20069303,0.013272953,-0.77276105,negative
1808,v1_terse,Mistral,0.4981,0.5764,0.6558774,0.3257688,0.018353755,-0.63752365,negative
1806,v1_terse,ChatGPT,0.8425,0.4084,0.51847875,0.46084675,0.02067453,-0.49780422,negative
1808,v2_empathetic,ChatGPT,0.5132,0.5764,0.8038326,0.17876619,0.017401187,-0.78643143,negative
1806,v3_structured,ChatGPT,-0.434,0.4084,0.39742026,0.58534503,0.01723474,-0.3801855,neutral
1808,v3_structured,Mistral,-0.2732,0.5764,0.545349,0.4417932,0.012857734,-0.53249127,negative
1808,v2_empathetic,Mistral,0.1734,0.5764,0.8826408,0.10934673,0.008012551,-0.87462825,negative
1808,v1_terse,ChatGPT,0.4981,0.5764,0.59442765,0.3832969,0.022275433,-0.5721522,negative
1808,v3_structured,ChatGPT,-0.6486,0.5764,0.6184949,0.3696579,0.011847164,-0.6066478,negative
1818,v1_terse,Mistral,-0.34,-0.893,0.80938673,0.18113428,0.0094788745,-0.79990786,negative
1818,v3_structured,Mistral,0.34,-0.893,0.36486176,0.6109003,0.024237946,-0.3406238,neutral
1818,v2_empathetic,Mistral,-0.1848,-0.893,0.8555872,0.13219854,0.012214303,-0.8433729,negative
1818,v1_terse,ChatGPT,0.9479,-0.893,0.45360377,0.50438637,0.042009804,-0.41159397,neutral
1818,v3_structured,ChatGPT,-0.2732,-0.893,0.5701441,0.41592842,0.0139273945,-0.5562167,negative
1818,v2_empathetic,ChatGPT,0.5118,-0.893,0.78319126,0.19877334,0.018035414,-0.76515585,negative
1826,v1_terse,ChatGPT,0.5719,0.2023,0.5867964,0.38828745,0.024916131,-0.5618803,negative
1826,v1_terse,Mistral,0.5574,0.2023,0.74347067,0.23954172,0.016987659,-0.726483,negative
1826,v2_empathetic,Mistral,-0.7993,0.2023,0.8490496,0.1403035,0.010646837,-0.8384028,negative
1826,v3_structured,Mistral,-0.25,0.2023,0.1782422,0.79805124,0.023706531,-0.15453568,neutral
1826,v2_empathetic,ChatGPT,0.4417,0.2023,0.6656031,0.2996,0.034796935,-0.63080615,negative
1826,v3_structured,ChatGPT,-0.25,0.2023,0.4264382,0.5566583,0.016903361,-0.40953484,neutral
1833,v1_terse,Mistral,0.4451,-0.705,0.42924464,0.53674126,0.034014136,-0.3952305,neutral
1833,v2_empathetic,Mistral,-0.9146,-0.705,0.88123876,0.109979205,0.008781979,-0.8724568,negative
1833,v3_structured,Mistral,0.7003,-0.705,0.4925608,0.4906591,0.016780095,-0.4757807,negative
1834,v2_empathetic,ChatGPT,0.872,-0.2732,0.7020654,0.261045,0.03688969,-0.66517574,negative
1834,v1_terse,ChatGPT,0.4404,-0.2732,0.7539172,0.23117517,0.014907533,-0.7390097,negative
1834,v1_terse,Mistral,0.836,-0.2732,0.40921262,0.5487759,0.04201158,-0.36720103,neutral
1834,v3_structured,Mistral,0.7003,-0.2732,0.3686678,0.6103005,0.021031745,-0.34763607,neutral
1834,v2_empathetic,Mistral,-0.5906,-0.2732,0.8466649,0.1406366,0.012698417,-0.8339665,negative
1835,v1_terse,Mistral,0.7003,-0.2732,0.3948327,0.5742081,0.030959263,-0.36387342,neutral
1835,v3_structured,ChatGPT,-0.34,-0.2732,0.45891747,0.5218648,0.019217748,-0.4396997,neutral
1835,v2_empathetic,Mistral,-0.1531,-0.2732,0.87201416,0.11916802,0.0088178255,-0.8631963,negative
1835,v2_empathetic,ChatGPT,0.9044,-0.2732,0.49348226,0.40640867,0.10010906,-0.3933732,negative
1836,v1_terse,Mistral,0.5267,-0.6705,0.7519805,0.232211,0.015808463,-0.736172,negative
1835,v3_structured,Mistral,0.3182,-0.2732,0.4274812,0.55579937,0.01671945,-0.41076174,neutral
1833,v3_structured,ChatGPT,-0.2617,-0.705,0.54661036,0.4366283,0.016761405,-0.52984893,negative
1836,v2_empathetic,Mistral,0.8066,-0.6705,0.8107927,0.17320243,0.016004873,-0.7947878,negative
1835,v1_terse,ChatGPT,0.7964,-0.2732,0.46480408,0.48564476,0.049551222,-0.41525286,neutral
1836,v3_structured,Mistral,0.6399,-0.6705,0.49069235,0.49481294,0.014494721,-0.47619763,neutral
1833,v1_terse,ChatGPT,0.802,-0.705,0.73096514,0.25215328,0.016881531,-0.7140836,negative
1836,v1_terse,ChatGPT,0.8442,-0.6705,0.67913973,0.29895937,0.021900821,-0.6572389,negative
1833,v2_empathetic,ChatGPT,0.6908,-0.705,0.6974872,0.28246957,0.020043258,-0.6774439,negative
1836,v3_structured,ChatGPT,0.1027,-0.6705,0.46860126,0.513666,0.01773282,-0.45086843,neutral
1840,v1_terse,Mistral,0.5423,-0.4019,0.58642304,0.38934106,0.02423593,-0.56218714,negative
1840,v2_empathetic,Mistral,-0.4331,-0.4019,0.8765247,0.111658216,0.011817109,-0.8647076,negative
1836,v2_empathetic,ChatGPT,0.5572,-0.6705,0.79079443,0.18780874,0.021396855,-0.76939756,negative
1841,v1_terse,Mistral,0.4767,-0.2144,0.5267271,0.4475778,0.025695097,-0.501032,negative
1840,v3_structured,Mistral,0.5719,-0.4019,0.28576875,0.6823873,0.031844012,-0.25392473,neutral
1841,v2_empathetic,Mistral,0.058,-0.2144,0.8818804,0.10796387,0.010155686,-0.8717247,negative
1841,v3_structured,Mistral,-0.0258,-0.2144,0.38765594,0.5938033,0.018540813,-0.36911514,neutral
1840,v1_terse,ChatGPT,0.8074,-0.4019,0.78538173,0.20054339,0.014074916,-0.7713068,negative
1840,v2_empathetic,ChatGPT,0.5907,-0.4019,0.6601771,0.29054186,0.04928099,-0.6108961,negative
1841,v1_terse,ChatGPT,0.9122,-0.2144,0.2620359,0.6653605,0.07260357,-0.18943234,neutral
1841,v3_structured,ChatGPT,-0.3182,-0.2144,0.37584886,0.6052188,0.018932294,-0.35691658,neutral
1841,v2_empathetic,ChatGPT,0.5868,-0.2144,0.75327194,0.22393097,0.022797171,-0.73047477,negative
1845,v1_terse,Mistral,0.5719,0.1511,0.7120137,0.2676424,0.020343883,-0.6916698,negative
1845,v2_empathetic,Mistral,-0.5053,0.1511,0.6793756,0.27765527,0.04296907,-0.63640654,negative
1840,v3_structured,ChatGPT,0.296,-0.4019,0.6342836,0.3505837,0.015132722,-0.6191509,negative
1845,v3_structured,Mistral,0.6486,0.1511,0.40210983,0.5789604,0.018929768,-0.38318005,neutral
1845,v1_terse,ChatGPT,-0.3818,0.1511,0.68991345,0.2924426,0.017643979,-0.67226946,negative
1845,v3_structured,ChatGPT,-0.3612,0.1511,0.44259748,0.5395818,0.017820757,-0.42477673,neutral
1845,v2_empathetic,ChatGPT,0.1548,0.1511,0.792395,0.1856848,0.021920225,-0.7704748,negative
1852,v1_terse,Mistral,0.6124,-0.4648,0.56535023,0.39637262,0.03827709,-0.52707314,negative
1852,v3_structured,Mistral,-0.34,-0.4648,0.2722163,0.7015502,0.026233578,-0.2459827,neutral
1852,v2_empathetic,Mistral,0.0808,-0.4648,0.8948977,0.09769281,0.0074094236,-0.88748825,negative
1852,v2_empathetic,ChatGPT,0.8024,-0.4648,0.795234,0.18974191,0.015024072,-0.78020996,negative
1852,v1_terse,ChatGPT,0.765,-0.4648,0.64256537,0.328933,0.028501641,-0.61406374,negative
1852,v3_structured,ChatGPT,-0.2732,-0.4648,0.4213007,0.5575187,0.021180566,-0.40012014,neutral
1861,v1_terse,Mistral,-0.3612,-0.9127,0.83946514,0.15035437,0.010180493,-0.82928467,negative
1861,v2_empathetic,ChatGPT,0.6258,-0.9127,0.5724498,0.37537196,0.052178238,-0.52027154,negative
1861,v2_empathetic,Mistral,-0.6106,-0.9127,0.6732932,0.2857976,0.040909193,-0.632384,negative
1861,v3_structured,Mistral,0.8752,-0.9127,0.5828338,0.40027264,0.01689354,-0.56594026,negative
1863,v1_terse,ChatGPT,0.4215,0.3612,0.5150633,0.45919454,0.0257422,-0.48932108,negative
1863,v1_terse,Mistral,0.1531,0.3612,0.56317484,0.41360065,0.023224523,-0.5399503,negative
1861,v1_terse,ChatGPT,-0.0516,-0.9127,0.8048016,0.1781947,0.017003682,-0.7877979,negative
1863,v3_structured,Mistral,0.3818,0.3612,0.18224932,0.7819268,0.03582388,-0.14642544,neutral
1861,v3_structured,ChatGPT,-0.0772,-0.9127,0.49592218,0.48421037,0.01986742,-0.47605476,negative
1863,v2_empathetic,Mistral,0.1361,0.3612,0.852634,0.13772094,0.009645064,-0.84298897,negative
1865,v1_terse,ChatGPT,0.7184,0.0,0.6770142,0.3008074,0.022178436,-0.65483576,negative
1865,v1_terse,Mistral,0.5574,0.0,0.7622366,0.22407973,0.013683702,-0.7485529,negative
1865,v2_empathetic,Mistral,0.0341,0.0,0.86113745,0.12798552,0.0108769545,-0.8502605,negative
1865,v3_structured,ChatGPT,-0.296,0.0,0.39844495,0.58187395,0.019681053,-0.37876388,neutral
1865,v3_structured,Mistral,0.296,0.0,0.34632468,0.6314556,0.022219738,-0.32410493,neutral
1863,v2_empathetic,ChatGPT,0.1298,0.3612,0.86460656,0.1256733,0.009720128,-0.8548864,negative
1834,v3_structured,ChatGPT,0.0772,-0.2732,0.67015904,0.31655356,0.01328739,-0.6568717,negative
1865,v2_empathetic,ChatGPT,0.4601,0.0,0.7311038,0.24779314,0.021103078,-0.7100007,negative
1863,v3_structured,ChatGPT,-0.296,0.3612,0.401233,0.5765392,0.02222781,-0.37900516,neutral
1878,v1_terse,Mistral,-0.6883,0.765,0.80725676,0.18265079,0.010092412,-0.7971643,negative
1878,v3_structured,Mistral,-0.0258,0.765,0.30912197,0.6703851,0.020492915,-0.28862906,neutral
1878,v2_empathetic,Mistral,-0.7964,0.765,0.72945976,0.25420225,0.016337931,-0.71312183,negative
1878,v3_structured,ChatGPT,0.1531,0.765,0.32809192,0.6473552,0.024552854,-0.30353907,neutral
1878,v2_empathetic,ChatGPT,0.8522,0.765,0.4100371,0.52686375,0.063099094,-0.346938,neutral
1878,v1_terse,ChatGPT,0.8578,0.765,0.30462044,0.6551395,0.04024007,-0.26438037,neutral
1881,v1_terse,ChatGPT,0.5859,0.5467,0.5286357,0.42034242,0.051021848,-0.47761384,negative
1881,v1_terse,Mistral,-0.1531,0.5467,0.84698254,0.14520529,0.007812228,-0.83917034,negative
1881,v3_structured,Mistral,0.6369,0.5467,0.11933221,0.8441824,0.0364854,-0.082846805,neutral
1881,v2_empathetic,Mistral,0.6705,0.5467,0.6770308,0.29793006,0.025039118,-0.65199167,negative
1881,v3_structured,ChatGPT,-0.296,0.5467,0.597819,0.38719544,0.014985589,-0.5828334,negative
1881,v2_empathetic,ChatGPT,0.7605,0.5467,0.6859033,0.28411746,0.029979216,-0.6559241,negative
1887,v1_terse,Mistral,0.7003,-0.7506,0.44493324,0.5156018,0.03946504,-0.4054682,neutral
1887,v1_terse,ChatGPT,0.4588,-0.7506,0.6372572,0.34360465,0.019138137,-0.61811906,negative
1887,v3_structured,Mistral,-0.3182,-0.7506,0.45623,0.5272377,0.016532322,-0.43969768,neutral
1887,v2_empathetic,Mistral,-0.7998,-0.7506,0.86055446,0.12986954,0.009575993,-0.8509785,negative
1889,v1_terse,Mistral,0.5893,0.3691,0.57222676,0.4068969,0.020876385,-0.55135036,negative
1889,v1_terse,ChatGPT,0.8338,0.3691,0.46097353,0.51467943,0.024347048,-0.4366265,neutral
1889,v2_empathetic,Mistral,0.2732,0.3691,0.8429282,0.14713174,0.009940042,-0.83298814,negative
1887,v3_structured,ChatGPT,-0.7579,-0.7506,0.6645655,0.32353738,0.011897181,-0.6526683,negative
1889,v3_structured,Mistral,0.4939,0.3691,0.23099613,0.74649644,0.022507433,-0.2084887,neutral
1887,v2_empathetic,ChatGPT,0.939,-0.7506,0.51904714,0.3973367,0.083616234,-0.4354309,negative
1892,v1_terse,Mistral,0.3453,0.7893,0.53189135,0.4390629,0.029045833,-0.5028455,negative
1889,v2_empathetic,ChatGPT,0.296,0.3691,0.59730756,0.34744474,0.055247754,-0.5420598,negative
1892,v3_structured,Mistral,0.0516,0.7893,0.36998045,0.61071754,0.019301962,-0.3506785,neutral
1889,v3_structured,ChatGPT,0.4069,0.3691,0.5152157,0.47149155,0.013292742,-0.50192297,negative
1892,v2_empathetic,Mistral,-0.8614,0.7893,0.8552525,0.13505425,0.009693314,-0.8455592,negative
1892,v1_terse,ChatGPT,0.9086,0.7893,0.037744824,0.66192764,0.30032745,0.26258263,neutral
1892,v3_structured,ChatGPT,0.8555,0.7893,0.033198982,0.8506118,0.11618924,0.08299026,neutral
1892,v2_empathetic,ChatGPT,0.719,0.7893,0.774597,0.21166386,0.013739129,-0.7608579,negative
1898,v1_terse,Mistral,-0.5859,0.8748,0.5690198,0.41142184,0.019558316,-0.5494615,negative
1898,v3_structured,Mistral,0.6808,0.8748,0.3729703,0.605741,0.02128866,-0.35168165,neutral
1898,v2_empathetic,Mistral,-0.0508,0.8748,0.81138754,0.17662244,0.01198998,-0.7993976,negative
1898,v1_terse,ChatGPT,0.6486,0.8748,0.23819341,0.6965896,0.06521696,-0.17297645,neutral
1898,v2_empathetic,ChatGPT,0.8142,0.8748,0.63734114,0.32887313,0.033785705,-0.60355544,negative
1898,v3_structured,ChatGPT,0.6908,0.8748,0.5472066,0.43817794,0.014615499,-0.5325911,negative
1902,v3_structured,Mistral,-0.9403,-0.9501,0.5752562,0.40980688,0.014936857,-0.56031936,negative
1902,v1_terse,Mistral,-0.296,-0.9501,0.6407138,0.34246907,0.016817033,-0.6238968,negative
1902,v2_empathetic,Mistral,0.2732,-0.9501,0.7646845,0.21090628,0.024409246,-0.74027526,negative
1902,v1_terse,ChatGPT,0.8519,-0.9501,0.47146434,0.47463968,0.053895935,-0.4175684,neutral
1902,v2_empathetic,ChatGPT,0.7743,-0.9501,0.6337699,0.33053705,0.035692975,-0.59807694,negative
1902,v3_structured,ChatGPT,-0.6597,-0.9501,0.60381866,0.38265234,0.01352902,-0.59028965,negative
1916,v1_terse,Mistral,0.8481,0.8488,0.5387042,0.43484282,0.026452957,-0.51225126,negative
1916,v3_structured,Mistral,0.34,0.8488,0.36283192,0.61507714,0.02209089,-0.34074104,neutral
1916,v2_empathetic,Mistral,0.4445,0.8488,0.824558,0.16130778,0.014134231,-0.8104238,negative
1916,v1_terse,ChatGPT,0.9325,0.8488,0.21347754,0.6401305,0.14639202,-0.06708552,neutral
1919,v1_terse,Mistral,0.7525,0.1388,0.08138022,0.6042558,0.314364,0.23298377,neutral
1916,v2_empathetic,ChatGPT,0.7118,0.8488,0.6372222,0.33268017,0.03009771,-0.60712445,negative
1920,v1_terse,Mistral,-0.2441,-0.5399,0.07541527,0.8121003,0.11248438,0.037069112,neutral
1919,v3_structured,Mistral,0.4767,0.1388,0.19727172,0.7708018,0.031926535,-0.16534519,neutral
1919,v2_empathetic,Mistral,-0.0433,0.1388,0.78347135,0.19828957,0.018239034,-0.7652323,negative
1920,v2_empathetic,Mistral,0.0772,-0.5399,0.67910254,0.29871896,0.022178527,-0.656924,negative
1916,v3_structured,ChatGPT,0.5106,0.8488,0.6461153,0.34255296,0.011331785,-0.6347835,negative
1920,v3_structured,Mistral,-0.7506,-0.5399,0.382123,0.6008776,0.016999433,-0.36512357,neutral
1919,v3_structured,ChatGPT,0.4588,0.1388,0.49340335,0.492785,0.013811598,-0.47959176,negative
1922,v1_terse,Mistral,0.7027,0.7142,0.5262969,0.4457905,0.027912525,-0.4983844,negative
1920,v1_terse,ChatGPT,0.2263,-0.5399,0.5019177,0.46901974,0.029062588,-0.47285512,negative
1922,v3_structured,Mistral,0.8779,0.7142,0.13454922,0.8286693,0.036781464,-0.097767755,neutral
1922,v2_empathetic,Mistral,0.4214,0.7142,0.83331007,0.15352118,0.013168801,-0.82014126,negative
1923,v1_terse,Mistral,0.6597,0.8504,0.5114563,0.4579482,0.030595496,-0.48086083,negative
1920,v2_empathetic,ChatGPT,0.9067,-0.5399,0.5099912,0.43153143,0.05847728,-0.45151395,negative
1920,v3_structured,ChatGPT,-0.2732,-0.5399,0.55005896,0.43655398,0.013387086,-0.5366719,negative
1923,v3_structured,Mistral,0.6369,0.8504,0.23626608,0.7365591,0.02717488,-0.2090912,neutral
1919,v2_empathetic,ChatGPT,0.8455,0.1388,0.56088847,0.39807117,0.04104037,-0.5198481,negative
1919,v1_terse,ChatGPT,0.296,0.1388,0.21190661,0.71924067,0.06885266,-0.14305395,neutral
1923,v2_empathetic,Mistral,-0.0498,0.8504,0.8314135,0.15681668,0.011769789,-0.81964374,negative
1924,v1_terse,Mistral,0.7269,-0.9414,0.37229696,0.58420503,0.04349798,-0.32879898,neutral
1924,v2_empathetic,Mistral,0.4228,-0.9414,0.8269571,0.15894751,0.014095442,-0.8128617,negative
1922,v2_empathetic,ChatGPT,0.9136,0.7142,0.822664,0.16526634,0.012069714,-0.8105943,negative
1924,v3_structured,ChatGPT,0.4404,-0.9414,0.6104251,0.37671408,0.012860806,-0.5975643,negative
1924,v3_structured,Mistral,0.6705,-0.9414,0.43247932,0.55054533,0.016975334,-0.41550398,neutral
1923,v1_terse,ChatGPT,0.9186,0.8504,0.81871,0.16724232,0.014047686,-0.80466235,negative
1923,v2_empathetic,ChatGPT,0.7968,0.8504,0.81628114,0.17016849,0.013550411,-0.80273074,negative
1923,v3_structured,ChatGPT,0.7845,0.8504,0.60047007,0.38604563,0.01348424,-0.5869858,negative
1922,v3_structured,ChatGPT,0.7351,0.7142,0.36550176,0.6151606,0.019337675,-0.34616408,neutral
1922,v1_terse,ChatGPT,0.9526,0.7142,0.5276564,0.42867288,0.0436707,-0.48398566,negative
1924,v2_empathetic,ChatGPT,0.872,-0.9414,0.64057314,0.32255659,0.03687024,-0.6037029,negative
1924,v1_terse,ChatGPT,0.6731,-0.9414,0.64875275,0.32457355,0.026673682,-0.6220791,negative
1929,v1_terse,Mistral,0.8625,-0.2897,0.37869352,0.52419955,0.09710691,-0.28158662,neutral
1929,v2_empathetic,Mistral,0.7783,-0.2897,0.71342546,0.26326272,0.023311779,-0.69011366,negative
1929,v3_structured,Mistral,-0.0516,-0.2897,0.42026994,0.5594004,0.02032969,-0.39994025,neutral
1929,v1_terse,ChatGPT,0.886,-0.2897,0.3436459,0.41406888,0.24228525,-0.10136065,neutral
1929,v2_empathetic,ChatGPT,0.9822,-0.2897,0.52677673,0.41088703,0.062336218,-0.46444052,negative
1929,v3_structured,ChatGPT,0.1779,-0.2897,0.55177116,0.43091267,0.017316148,-0.534455,negative
1935,v1_terse,Mistral,0.4019,-0.8641,0.16418718,0.777982,0.057830784,-0.1063564,neutral
1935,v3_structured,ChatGPT,-0.7717,-0.8641,0.37899074,0.6045942,0.016415082,-0.36257565,neutral
1935,v3_structured,Mistral,-0.3182,-0.8641,0.14884792,0.8230358,0.028116275,-0.12073165,neutral
1935,v2_empathetic,Mistral,0.5147,-0.8641,0.27741492,0.54108036,0.18150479,-0.09591013,neutral
1935,v1_terse,ChatGPT,0.7579,-0.8641,0.05021666,0.6546365,0.29514682,0.24493016,neutral
1938,v1_terse,Mistral,0.2023,0.9055,0.07080854,0.83328164,0.09590989,0.025101356,neutral
